id;nome;esfera;categoria;uf;criado_em;Ano do ato legal mais recente;Ato Legal de Criação;municipios;area;amazonia;caatinga;cerrado;mata;pampa;pantanal;mar;bioma;grupo;latitude;longitude
0000.00.1279;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VILA ANA ANGÉLICA;Federal;Reserva Particular do Patrimônio Natural;MG;1998;1998;Portaria 140/98-N de 02/10/1998;ANTÔNIO DIAS (MG);46.0;0;0;0;46;0;0;0;Mata Atlântica;Uso Sustentável;-19.6491;-42.8732
0000.00.1280;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ITAJURÚ OU SOBRADO;Federal;Reserva Particular do Patrimônio Natural;MG;2002;2002;Portaria 109/2002 de 08/08/2002;SANTA BÁRBARA (MG);43.0;0;0;0;43;0;0;0;Mata Atlântica;Uso Sustentável;-19.9604;-43.4101
0000.00.1281;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PANELÃO DOS MURIQUES;Federal;Reserva Particular do Patrimônio Natural;MG;2001;2001;Portaria 134 de 05/10/2001;FERVEDOURO (MG);40.0;0;0;0;40;0;0;0;Mata Atlântica;Uso Sustentável;-20.726;-42.279
0000.00.1284;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DO BUGIO;Federal;Reserva Particular do Patrimônio Natural;MG;2004;2004;Portaria 22/94-N de 05/03/2004;RIO NOVO (MG);37.0;0;0;0;37;0;0;0;Mata Atlântica;Uso Sustentável;-21.4649;-43.1168
0000.00.1288;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PEDRA BONITA;Federal;Reserva Particular do Patrimônio Natural;MG;1992;1992;Portaria 44/92-N de 27/04/1992;SÃO JOÃO NEPOMUCENO (MG);33.0;0;0;0;33;0;0;0;Mata Atlântica;Uso Sustentável;-21.5381;-43.0069
0000.00.1289;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO ESTRELA DA SERRA;Federal;Reserva Particular do Patrimônio Natural;MG;1997;1997;Portaria 114-N de 01/10/1997;OLARIA (MG);30.0;0;0;0;30;0;0;0;Mata Atlântica;Uso Sustentável;-21.8598;-43.9356
0000.00.1290;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO RAIO SOLAR;Federal;Reserva Particular do Patrimônio Natural;MG;1999;1999;Portaria 71/99-N de 13/09/1999;EXTREMA (MG);29.0;0;0;0;29;0;0;0;Mata Atlântica;Uso Sustentável;-22.854;-46.3178
0000.00.1292;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NAVE DA ESPERANÇA;Federal;Reserva Particular do Patrimônio Natural;MG;2000;2000;Portaria 66/2000 de 17/10/2000;AIURUOCA (MG);27.0;0;0;0;27;0;0;0;Mata Atlântica;Uso Sustentável;-21.9736;-44.6042
0000.00.1294;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA DA SERRA;Federal;Reserva Particular do Patrimônio Natural;MG;2000;2000;Portaria 67/2000 de 17/10/2000;LIMA DUARTE (MG);22.0;0;0;0;22;0;0;0;Mata Atlântica;Uso Sustentável;-21.8386;-43.7934
0000.00.1296;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL - FAZENDA BARRA DO PIRAPETINGA;Federal;Reserva Particular do Patrimônio Natural;MG;1999;1999;Portaria 73/99-N de 13/09/1999;PIRANGA (MG);22.0;0;0;0;22;0;0;0;Mata Atlântica;Uso Sustentável;-20.6834;-43.2967
0000.00.1297;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BREJO NOVO;Federal;Reserva Particular do Patrimônio Natural;MG;2002;2002;Portaria 137/02-N de 11/10/2002;SANTOS DUMONT (MG);18.0;0;0;0;18;0;0;0;Mata Atlântica;Uso Sustentável;-21.4634;-43.5499
0000.00.1301;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE ARQUEOLÓGICO DA SERRA DO SANTO ANTÔNIO;Federal;Reserva Particular do Patrimônio Natural;MG;2001;2001;Portaria 161 de 24/10/2001;ANDRELÂNDIA (MG);9.0;0;0;0;9;0;0;0;Mata Atlântica;Uso Sustentável;-21.7411;-44.3117
0000.00.1302;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO SÃO FRANCISCO;Federal;Reserva Particular do Patrimônio Natural;MG;1998;1998;Portaria 153-N de 13/11/1998;CONGONHAS (MG);8.0;0;0;0;8;0;0;0;Mata Atlântica;Uso Sustentável;-20.4958;-43.851
0000.00.1303;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO SANNYASIM;Federal;Reserva Particular do Patrimônio Natural;MG;1997;1997;Portaria 043/97-N de 13/05/1997;DESCOBERTO (MG);5.0;0;0;0;5;0;0;0;Mata Atlântica;Uso Sustentável;-21.46;-42.9618
0000.00.1306;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DOS FEIXOS;Federal;Reserva Particular do Patrimônio Natural;MG;2002;2002;Portaria 79 de 05/07/2002;NOVA LIMA (MG);2.0;0;0;0;2;0;0;0;Mata Atlântica;Uso Sustentável;-19.9758;-43.8509
0000.00.1307;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO GRIMPAS;Federal;Reserva Particular do Patrimônio Natural;MG;1995;1995;Portaria 108/95-N de 27/12/1995;BRUMADINHO (MG);2.0;0;0;0;2;0;0;0;Mata Atlântica;Uso Sustentável;-20.151;-44.2007
0000.00.1308;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO PIRILAMPO;Federal;Reserva Particular do Patrimônio Natural;MG;2000;2000;Portaria 40/2000 de 18/07/2000;IJACI (MG);2.0;0;0;0;2;0;0;0;Mata Atlântica;Uso Sustentável;-21.1738;-44.9233
0000.00.1309;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SEMENTE DO ARCO ÍRIS;Federal;Reserva Particular do Patrimônio Natural;MG;2002;2002;Portaria 63/2002 de 18/04/2002;TOLEDO (MG);2.0;0;0;0;2;0;0;0;Mata Atlântica;Uso Sustentável;-22.7421;-46.3728
0000.00.1311;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LY E CLÉO;Federal;Reserva Particular do Patrimônio Natural;MG;1999;1999;Portaria 104/99-N de 24/11/1999;MONTE SIÃO (MG);1.0;0;0;0;1;0;0;0;Mata Atlântica;Uso Sustentável;-22.4335;-46.573
0000.00.1313;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO CERRO DAS ACÁCIAS;Federal;Reserva Particular do Patrimônio Natural;MG;1999;1999;Portaria 69/99-N de 13/09/1999;SÃO JOÃO NEPOMUCENO (MG);1.0;0;0;0;1;0;0;0;Mata Atlântica;Uso Sustentável;-21.5381;-43.0069
0000.00.1370;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SANTA CRISTINA;Federal;Reserva Particular do Patrimônio Natural;ES;1998;1998;Portaria 157 de 26/11/1998;MONTANHA (ES);29.0;0;0;0;29;0;0;0;Mata Atlântica;Uso Sustentável;-18.1303;-40.3668
0000.00.1371;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SAYONARA;Federal;Reserva Particular do Patrimônio Natural;ES;2001;2001;Portaria 107 de 03/09/2001;CONCEIÇÃO DA BARRA (ES);28.0;0;0;0;28;0;0;0;Mata Atlântica;Uso Sustentável;-18.5883;-39.7362
0000.00.1394;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA LONTRA/SAUDADE;Federal;Reserva Particular do Patrimônio Natural;BA;1996;1996;Portaria 95/996-N de 25/10/1996;ITANAGRA (BA);1377.0;0;0;0;1377;0;0;0;Mata Atlântica;Uso Sustentável;-12.2614;-38.0436
0000.00.1403;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO CAPITÃO;Federal;Reserva Particular do Patrimônio Natural;BA;2004;2004;Portaria 24/04-N de 08/03/2004;ITACARÉ (BA);385.0;0;0;0;385;0;0;0;Mata Atlântica;Uso Sustentável;-14.2784;-38.9959
0000.00.1404;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAJUEIRO;Federal;Reserva Particular do Patrimônio Natural;BA;2002;2002;Portaria 136 de 11/10/2002;ESPLANADA (BA);374.0;0;0;0;374;0;0;0;Mata Atlântica;Uso Sustentável;-11.7942;-37.9432
0000.00.1406;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DA PENINHA;Federal;Reserva Particular do Patrimônio Natural;BA;2002;2002;Portaria 18/2002 de 31/01/2002;CACHOEIRA (BA);346.0;0;0;0;346;0;0;0;Mata Atlântica;Uso Sustentável;-12.5994;-38.9587
0000.00.1407;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÃO JOQUIM DA CABONHA APA I E APA II;Federal;Reserva Particular do Patrimônio Natural;BA;2000;2000;Portaria 61 de 17/10/2000;CACHOEIRA (BA);257.0;0;0;0;257;0;0;0;Mata Atlântica;Uso Sustentável;-12.5994;-38.9587
0000.00.1409;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PANEMA;Federal;Reserva Particular do Patrimônio Natural;BA;2000;2000;Portaria 14/2000 de 01/03/2000;SÃO SEBASTIÃO DO PASSÉ (BA);213.0;0;0;0;213;0;0;0;Mata Atlântica;Uso Sustentável;-12.5123;-38.4905
0000.00.1410;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA NATURAL DA SERRA DO TEIMOSO;Federal;Reserva Particular do Patrimônio Natural;BA;1997;1997;Portaria 93/97-N de 15/08/1997;JUSSARI (BA);198.0;0;0;0;198;0;0;0;Mata Atlântica;Uso Sustentável;-15.192;-39.491
0000.00.1412;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SALTO APEPIQUE;Federal;Reserva Particular do Patrimônio Natural;BA;1997;1997;Portaria 103/97-N de 11/09/1997;ILHÉUS (BA);117.0;0;0;0;117;0;0;0;Mata Atlântica;Uso Sustentável;-14.793;-39.046
0000.00.1415;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ITACIRA;Federal;Reserva Particular do Patrimônio Natural;BA;1991;1991;Portaria 721 de 26/03/1991;ITAPEBI (BA);100.0;0;0;0;100;0;0;0;Mata Atlântica;Uso Sustentável;-15.9551;-39.5329
0000.00.1417;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA MANACÁ;Federal;Reserva Particular do Patrimônio Natural;BA;2000;2000;Portaria 36 de 15/06/2000;IBICARAÍ (BA);94.0;0;0;0;94;0;0;0;Mata Atlântica;Uso Sustentável;-14.8579;-39.5914
0000.00.1418;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA COQUEIROS;Federal;Reserva Particular do Patrimônio Natural;BA;1990;1990;Portaria 2264/90 de 09/11/1990;SIMÕES FILHO (BA);87.0;0;0;0;87;0;0;0;Mata Atlântica;Uso Sustentável;-12.7866;-38.4029
0000.00.1425;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ARARAUNA;Federal;Reserva Particular do Patrimônio Natural;BA;2003;2003;Portaria 6 de 11/02/2003;UNA (BA);39.0;0;0;0;39;0;0;0;Mata Atlântica;Uso Sustentável;-15.2791;-39.0765
0000.00.1426;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LAGOA DO PEIXE;Federal;Reserva Particular do Patrimônio Natural;BA;2001;2001;Portaria 35/2001 de 02/03/2001;CARAVELAS (BA);31.0;0;0;0;31;0;0;0;Mata Atlântica;Uso Sustentável;-17.7268;-39.2597
0000.00.1427;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JUERANA;Federal;Reserva Particular do Patrimônio Natural;BA;2002;2002;Portaria 70/20002 de 02/05/2002;MARAÚ (BA);27.0;0;0;0;27;0;0;0;Mata Atlântica;Uso Sustentável;-14.1035;-39.0137
0000.00.1428;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PARAÍSO;Federal;Reserva Particular do Patrimônio Natural;BA;2000;2000;Portaria 26/2000 de 13/04/2000;URUÇUCA (BA);26.0;0;0;0;26;0;0;0;Mata Atlântica;Uso Sustentável;-14.5963;-39.2851
0000.00.1429;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SÃO JOÃO;Federal;Reserva Particular do Patrimônio Natural;BA;1997;1997;Portaria 022/97- N de 27/03/1997;ILHÉUS (BA);25.0;0;0;0;25;0;0;0;Mata Atlântica;Uso Sustentável;-14.793;-39.046
0000.00.1430;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA DO SABIÁ;Federal;Reserva Particular do Patrimônio Natural;BA;2001;2001;Portaria 155 de 24/10/2001;ITACARÉ (BA);22.0;0;0;0;22;0;0;0;Mata Atlântica;Uso Sustentável;-14.2784;-38.9959
0000.00.1432;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AGDA;Federal;Reserva Particular do Patrimônio Natural;BA;2001;2001;Portaria 169/2001 de 14/11/2001;POJUCA (BA);13.0;0;0;0;13;0;0;0;Mata Atlântica;Uso Sustentável;-12.4303;-38.3374
0000.00.1433;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MÃE DA MATA;Federal;Reserva Particular do Patrimônio Natural;BA;2004;2004;Portaria 32 de 09/03/2004;ILHÉUS (BA);13.0;0;0;0;13;0;0;0;Mata Atlântica;Uso Sustentável;-14.793;-39.046
0000.00.1434;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ARTE VERDE;Federal;Reserva Particular do Patrimônio Natural;BA;1998;1998;Portaria 114/98-N de 14/08/1998;ILHÉUS (BA);10.0;0;0;0;10;0;0;0;Mata Atlântica;Uso Sustentável;-14.793;-39.046
0000.00.1435;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DA MATA ATLÂNTICA DA MANONA;Federal;Reserva Particular do Patrimônio Natural;BA;2001;2001;Portaria 108 de 03/09/2001;PORTO SEGURO (BA);7.0;0;0;0;7;0;0;0;Mata Atlântica;Uso Sustentável;-16.4435;-39.0643
0000.00.1438;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SOSSEGO;Federal;Reserva Particular do Patrimônio Natural;BA;1999;1999;Portaria 13/99-N de 11/02/1999;URUÇUCA (BA);5.0;0;0;0;5;0;0;0;Mata Atlântica;Uso Sustentável;-14.5963;-39.2851
0000.00.1439;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DOS MONOS;Federal;Reserva Particular do Patrimônio Natural;BA;2006;2006;Portaria 19/2006 de 09/03/2006;BARRA DO CHOÇA (BA);9.0;0;0;0;9;0;0;0;Mata Atlântica;Uso Sustentável;-14.8654;-40.5791
0000.00.1460;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA SANTA TEREZA;Federal;Reserva Particular do Patrimônio Natural;AL;2001;2001;Portaria 120 de 04/09/2001;ATALAIA (AL);99.0;0;0;0;99;0;0;0;Mata Atlântica;Uso Sustentável;-9.5119;-36.0086
0000.00.1461;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LULA LOBO I;Federal;Reserva Particular do Patrimônio Natural;AL;2001;2001;Portaria 111 de 04/09/2001;CORURIPE (AL);67.0;0;0;0;67;0;0;0;Mata Atlântica;Uso Sustentável;-10.1276;-36.1717
0000.00.1462;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SÃO PEDRO;Federal;Reserva Particular do Patrimônio Natural;AL;1995;1995;Portaria 12 de 08/02/1995;PILAR (AL);49.0;0;0;0;49;0;0;0;Mata Atlântica;Uso Sustentável;-9.60135;-35.9543
0000.00.1463;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA GULANDIM;Federal;Reserva Particular do Patrimônio Natural;AL;2001;2001;Portaria 98 de 03/09/2001;TEOTÔNIO VILELA (AL);40.0;0;0;0;40;0;0;0;Mata Atlântica;Uso Sustentável;-9.91656;-36.3492
0000.00.1464;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ROSA DO SOL;Federal;Reserva Particular do Patrimônio Natural;AL;1994;1994;Portaria 119-N de 03/11/1994;BARRA DE SÃO MIGUEL (AL);15.0;0;0;0;15;0;0;0;Mata Atlântica;Uso Sustentável;-9.83842;-35.9057
0000.00.2069;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALIMERCINO GOMES CARVALHO;Federal;Reserva Particular do Patrimônio Natural;ES;2009;2009;Portaria 57/2009 de 22/07/2009;GUAÇUÍ (ES);6.0;0;0;0;6;0;0;0;Mata Atlântica;Uso Sustentável;-20.7668;-41.6734
0000.00.2070;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOA UNIÃO;Federal;Reserva Particular do Patrimônio Natural;BA;2007;2007;Portaria 29/2007 de 11/04/2007;ILHÉUS (BA);113.0;0;0;0;113;0;0;0;Mata Atlântica;Uso Sustentável;-14.793;-39.046
0000.00.2071;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOM SOSSEGO II;Federal;Reserva Particular do Patrimônio Natural;BA;2008;2008;Portaria 26 de 06/05/2008;PORTO SEGURO (BA);54.0;0;0;0;54;0;0;0;Mata Atlântica;Uso Sustentável;-16.4435;-39.0643
0000.00.2076;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CACHOEIRA ALTA;Federal;Reserva Particular do Patrimônio Natural;ES;2008;2008;Portaria 68/2008 de 09/09/2008;DIVINO DE SÃO LOURENÇO (ES);10.0;0;0;0;10;0;0;0;Mata Atlântica;Uso Sustentável;-20.6229;-41.6937
0000.00.2081;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAPÃO REDONDO;Federal;Reserva Particular do Patrimônio Natural;SC;2005;2005;Portaria 84 de 30/11/2005;BALNEÁRIO ARROIO DO SILVA (SC);14.0;0;0;0;14;0;0;0;Mata Atlântica;Uso Sustentável;-28.9806;-49.4237
0000.00.2083;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAVA II;Federal;Reserva Particular do Patrimônio Natural;SP;2005;2005;Portaria 40 de 20/06/2005;BARRETOS (SP);41.0;0;0;0;41;0;0;0;Mata Atlântica;Uso Sustentável;-20.5531;-48.5698
0000.00.2086;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CÓRREGO FLORESTA;Federal;Reserva Particular do Patrimônio Natural;ES;2008;2008;Portaria 91/2008 de 21/11/2008;AFONSO CLÁUDIO (ES);24.0;0;0;0;24;0;0;0;Mata Atlântica;Uso Sustentável;-20.0778;-41.1261
0000.00.2087;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CURIÓ;Federal;Reserva Particular do Patrimônio Natural;BA;2011;2011;Portaria 31 de 10/05/2011;SÃO SEBASTIÃO DO PASSÉ (BA);13.0;0;0;0;13;0;0;0;Mata Atlântica;Uso Sustentável;-12.5123;-38.4905
0000.00.2088;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CURUCACA 1;Federal;Reserva Particular do Patrimônio Natural;SC;2009;2009;Portaria 14 de 18/03/2009;BOM RETIRO (SC);32.0;0;0;0;32;0;0;0;Mata Atlântica;Uso Sustentável;-27.799;-49.487
0000.00.2089;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CURUCACA 2;Federal;Reserva Particular do Patrimônio Natural;SC;2009;2009;Portaria 12 de 18/03/2009;BOM RETIRO (SC);24.0;0;0;0;24;0;0;0;Mata Atlântica;Uso Sustentável;-27.799;-49.487
0000.00.2090;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CURUCACA 3;Federal;Reserva Particular do Patrimônio Natural;SC;2009;2009;Portaria 15 de 18/03/2009;BOM RETIRO (SC);78.0;0;0;0;78;0;0;0;Mata Atlântica;Uso Sustentável;-27.799;-49.487
0000.00.2091;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CURUCACA 4;Federal;Reserva Particular do Patrimônio Natural;SC;2008;2008;Portaria 25 de 06/05/2008;BOM RETIRO (SC);59.0;0;0;0;59;0;0;0;Mata Atlântica;Uso Sustentável;-27.799;-49.487
0000.00.2093;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DA UNISC;Federal;Reserva Particular do Patrimônio Natural;RS;2009;2009;Portaria 16/2009 de 18/03/2009;SINIMBU (RS);267.0;0;0;0;267;0;0;0;Mata Atlântica;Uso Sustentável;-29.5357;-52.5304
0000.00.2094;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DAS ARAUCÁRIAS GIGANTES;Federal;Reserva Particular do Patrimônio Natural;SC;2011;2011;Portaria 17 de 24/02/2011;ITAIÓPOLIS (SC);56.0;0;0;0;56;0;0;0;Mata Atlântica;Uso Sustentável;-26.339;-49.9092
0000.00.2099;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL EMILIO EINSFELD FILHO;Federal;Reserva Particular do Patrimônio Natural;SC;2008;2008;Portaria 74 de 10/09/2008;CAMPO BELO DO SUL (SC) - CAPÃO ALTO (SC);6334.0;0;0;0;6334;0;0;0;Mata Atlântica;Uso Sustentável;-27.9182;-50.63465
0000.00.2104;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BONSUCESSO;Federal;Reserva Particular do Patrimônio Natural;RJ;2008;2008;Portaria 98 de 12/12/2008;BARRA MANSA (RJ);231.0;0;0;0;231;0;0;0;Mata Atlântica;Uso Sustentável;-22.5481;-44.1752
0000.00.2107;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA DO TANGUÁ;Federal;Reserva Particular do Patrimônio Natural;RJ;2008;2008;Portaria 72 de 09/09/2008;ANGRA DOS REIS (RJ);118.0;0;0;0;118;0;0;0;Mata Atlântica;Uso Sustentável;-23.0011;-44.3196
0000.00.2109;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA MORRO DE SAPUCAIA;Federal;Reserva Particular do Patrimônio Natural;RS;2002;2002;Portaria 94/2002 de 06/08/2002;SAPUCAIA DO SUL (RS);89.0;0;0;0;89;0;0;0;Mata Atlântica;Uso Sustentável;-29.8276;-51.145
0000.00.2110;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PINDORAMA;Federal;Reserva Particular do Patrimônio Natural;GO;1997;1997;Portaria 165-N/1997 de 23/12/1997;CRISTALINA (GO);47.0;0;0;0;47;0;0;0;Mata Atlântica;Uso Sustentável;-16.7676;-47.6131
0000.00.2111;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PRIMAVERA;Federal;Reserva Particular do Patrimônio Natural;PR;1997;1997;Portaria 083/97-N de 31/07/1997;TIBAGI (PR);400.0;0;0;0;400;0;0;0;Mata Atlântica;Uso Sustentável;-24.5153;-50.4176
0000.00.2112;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SANTA TEREZINHA;Federal;Reserva Particular do Patrimônio Natural;SC;2009;2009;Portaria 19 de 26/03/2009;ÁGUA DOCE (SC);60.0;0;0;0;60;0;0;0;Mata Atlântica;Uso Sustentável;-26.9985;-51.5528
0000.00.2115;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FLOR DO NORTE I;Federal;Reserva Particular do Patrimônio Natural;BA;2010;2010;Portaria 03/2010 de 15/01/2010;PRADO (BA);304.0;0;0;0;304;0;0;0;Mata Atlântica;Uso Sustentável;-17.3364;-39.2227
0000.00.2116;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FLOR DO NORTE II;Federal;Reserva Particular do Patrimônio Natural;BA;2010;2010;Portaria 04/2010 de 15/01/2010;PRADO (BA);171.0;0;0;0;171;0;0;0;Mata Atlântica;Uso Sustentável;-17.3364;-39.2227
0000.00.2117;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GRUTINHA;Federal;Reserva Particular do Patrimônio Natural;SC;2009;2009;Portaria 05/2009 de 12/02/2009;NOVA TRENTO (SC);6.0;0;0;0;6;0;0;0;Mata Atlântica;Uso Sustentável;-27.278;-48.9298
0000.00.2118;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GUARIRÚ;Federal;Reserva Particular do Patrimônio Natural;BA;2009;2009;Portaria 74/2009 de 03/09/2009;VARZEDO (BA);41.0;0;0;0;41;0;0;0;Mata Atlântica;Uso Sustentável;-12.9672;-39.3919
0000.00.2119;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL HELICO;Federal;Reserva Particular do Patrimônio Natural;BA;2007;2007;Portaria 09/2007 de 18/01/2007;ILHÉUS (BA);63.0;0;0;0;63;0;0;0;Mata Atlântica;Uso Sustentável;-14.793;-39.046
0000.00.2122;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL INHOTIM;Federal;Reserva Particular do Patrimônio Natural;MG;2014;2014;Portaria 85 de 28/07/2014;BRUMADINHO (MG);145.0;0;0;0;145;0;0;0;Mata Atlântica;Uso Sustentável;-20.151;-44.2007
0000.00.2124;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JACUBA VELHA;Federal;Reserva Particular do Patrimônio Natural;BA;2008;2008;Portaria 71/2008 de 09/09/2008;PORTO SEGURO (BA);84.0;0;0;0;84;0;0;0;Mata Atlântica;Uso Sustentável;-16.4435;-39.0643
0000.00.2130;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LEMKE;Federal;Reserva Particular do Patrimônio Natural;ES;2010;2010;Portaria 75 de 27/08/2010;NOVA VENÉCIA (ES);2.0;0;0;0;2;0;0;0;Mata Atlântica;Uso Sustentável;-18.715;-40.4053
0000.00.2133;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MARIE CAMILLE;Federal;Reserva Particular do Patrimônio Natural;RJ;2009;2009;Portaria 13 de 18/03/2009;BOM JARDIM (RJ);4.0;0;0;0;4;0;0;0;Mata Atlântica;Uso Sustentável;-22.1545;-42.4251
0000.00.2134;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA 01 (BOM JARDIM) E MATA 02,03 E 04 (TAPERA);Federal;Reserva Particular do Patrimônio Natural;SE;2006;2006;Portaria 102 de 19/12/2006;SANTA LUZIA DO ITANHY (SE);297.0;0;0;0;297;0;0;0;Mata Atlântica;Uso Sustentável;-11.3536;-37.4586
0000.00.2135;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA 01 E 02 (MARINHEIRO) E MATA 03 (PEDRA DA URÇA);Federal;Reserva Particular do Patrimônio Natural;SE;2007;2007;Portaria 04/2007 de 10/01/2007;SANTA LUZIA DO ITANHY (SE);174.0;0;0;0;174;0;0;0;Mata Atlântica;Uso Sustentável;-11.3536;-37.4586
0000.00.2136;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DA SERRA;Federal;Reserva Particular do Patrimônio Natural;ES;2008;2009;Portaria 105/2008 de 30/12/2008;VARGEM ALTA (ES);15.0;0;0;0;15;0;0;0;Mata Atlântica;Uso Sustentável;-20.669;-41.0179
0000.00.2137;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DO PROFESSOR BAPTISTA;Federal;Reserva Particular do Patrimônio Natural;RS;2009;2009;Portaria 52/2009 de 29/06/2009;DOM PEDRO DE ALCÂNTARA (RS);9.0;0;0;0;9;0;0;0;Mata Atlântica;Uso Sustentável;-29.3639;-49.853
0000.00.2138;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DOS JACUS - RESGATE VI;Federal;Reserva Particular do Patrimônio Natural;MG;2010;2010;Portaria 32/2010 de 24/03/2010;ALTO JEQUITIBÁ (MG);21.0;0;0;0;21;0;0;0;Mata Atlântica;Uso Sustentável;-20.4208;-41.967
0000.00.2142;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NOSSA SENHORA APARECIDA;Federal;Reserva Particular do Patrimônio Natural;RJ;2008;2008;Portaria 15 de 18/03/2008;BOM JARDIM (RJ);9.0;0;0;0;9;0;0;0;Mata Atlântica;Uso Sustentável;-22.1545;-42.4251
